startdate_extracted,startdate_standard,year,month,season,mean_ci,median_ci,std_ci,min_ci,max_ci,perc_ci,mean_dn,median_dn,std_dn,min_dn,max_dn,perc_dn
2021311,2021-11-07,2021,11,4,0.0003900669713418779,0.00023092523805587757,0.0005068183943577672,6.677707623479695e-05,0.008573287741366752,[0.00011766 0.00023093 0.00047835 0.00086588 0.00113396 0.00291466],49.74777777777778,47.0,33.04242635621925,1,181,[ 22.  47.  74.  96. 106. 141.]
2021318,2021-11-14,2021,11,4,0.0003251159141007551,0.0001861055822416004,0.00040849246912225633,6.677707623479695e-05,0.005420126217583866,[0.00010281 0.00018611 0.00037525 0.00069782 0.00102912 0.00216637],43.738786279683374,39.0,31.7857033608258,1,164,[ 17.   39.   65.   88.  102.4 130. ]
2021325,2021-11-21,2021,11,4,0.0002840779912016631,0.0001670718955428824,0.00032812981655864907,6.677707623479695e-05,0.0032467092624460787,[0.00010008 0.00016707 0.00032791 0.00060978 0.00088955 0.00165422],40.716700201207246,35.0,29.64092660421395,1,145,[ 16.  35.  60.  83.  97. 120.]
2021332,2021-11-28,2021,11,4,0.0003404730636384019,0.00020179081761101134,0.0004486583033746647,6.677707623479695e-05,0.005876941937084154,[0.00011148 0.00020179 0.00038551 0.0007169  0.00108028 0.00190804],45.9206245933637,42.0,31.15583343756966,1,167,[ 20.    42.    66.    89.   104.2  125.28]
2021339,2021-12-05,2021,12,1,0.00044897538040863927,0.0002943726110391355,0.00038729625535810405,6.677707623479695e-05,0.001997981211887043,[0.00014211 0.00029437 0.00066118 0.00099089 0.00110378 0.00164101],57.722943722943725,56.0,33.1961420330729,1,127,[ 29.   56.   86.  101.  105.  119.7]
2021346,2021-12-12,2021,12,1,0.00042545067108432414,0.00021297537911518986,0.0005561015639866477,6.677707623479695e-05,0.004251903506478243,[0.00011766 0.00021298 0.00050832 0.00093886 0.00136961 0.00256988],50.33720930232558,44.0,35.44332536800461,1,155,[ 22.    44.    76.25  99.   113.   136.28]
2021353,2021-12-19,2021,12,1,0.0002973658436710893,0.0001861055822416004,0.00034319047521134754,6.677707623479695e-05,0.0067254508006298515,[0.00010851 0.00018611 0.00035555 0.00062645 0.00086588 0.00166375],42.98386462022825,39.0,29.440060695090118,1,172,[ 19.   39.   63.   84.   96.  120.2]
2021360,2021-12-26,2021,12,1,0.00044235034060449333,0.0002789134129525243,0.00045248938362568215,6.677707623479695e-05,0.004028611610130368,[0.00012757 0.00027891 0.00057776 0.00107441 0.00136961 0.00210872],55.24928909952607,54.0,34.13773935558396,1,153,[ 25.  54.  81. 104. 113. 129.]
2022002,2022-01-02,2022,1,1,0.0002937327940194652,0.00017163956294706596,0.00032681272080150063,6.677707623479695e-05,0.0030762058944845926,[0.00010008 0.00017164 0.00034608 0.00064358 0.00091387 0.00169945],41.761178140525196,36.0,30.206835323223586,1,143,[ 16.  36.  62.  85.  98. 121.]
2022009,2022-01-09,2022,1,1,0.0003497968369901984,0.00023092523805587757,0.0003411669672599432,6.677707623479695e-05,0.004251903506478243,[0.00012087 0.00023093 0.00046562 0.00077732 0.00101799 0.0016102 ],49.04571126014825,47.0,30.835234912424717,1,155,[ 23.  47.  73.  92. 102. 119.]
2022016,2022-01-16,2022,1,1,0.0003947706311617172,0.00023092523805587757,0.0004500676882154077,6.677707623479695e-05,0.005135484230830132,[0.00011766 0.00023093 0.00047835 0.00093886 0.00129768 0.00223412],50.45577410401834,47.0,33.49227939686149,1,162,[ 22.    47.    74.    99.   111.   131.14]
2022023,2022-01-23,2022,1,1,0.0006922010945925908,0.00040687911668479677,0.0007735251126254817,6.677707623479695e-05,0.009295856266680787,[0.00017633 0.00040688 0.00091387 0.00165422 0.00228645 0.00371547],68.47014140469791,68.0,38.34076031355299,1,184,[ 37.  68.  98. 120. 132. 150.]
2022030,2022-01-30,2022,1,1,0.0006196618620790928,0.00039605126064267137,0.0005938911729802532,6.677707623479695e-05,0.0035203464008066207,[0.00017164 0.00039605 0.00084284 0.00148504 0.00189306 0.00266449],66.80751708428247,67.0,36.67498392843545,1,148,[ 36.    67.    95.   116.   125.   137.67]
2022037,2022-02-06,2022,2,1,0.0006457831842504285,0.00044117145029042725,0.0006182708582514935,6.677707623479695e-05,0.0032467092624460787,[0.00021298 0.00044117 0.00082041 0.0016102  0.00199798 0.0026881 ],69.45679012345678,71.0,35.21708668579734,1,145,[ 44.  71.  94. 119. 127. 138.]
2022044,2022-02-13,2022,2,1,0.0008169720505855048,0.000491431963214887,0.0008530691803915802,6.677707623479695e-05,0.006546473285929751,[0.00019642 0.00049143 0.00113396 0.00205261 0.0026881  0.00371547],73.97285520394314,75.0,40.137951172088805,1,171,[ 41.  75. 106. 128. 138. 150.]
2022051,2022-02-20,2022,2,1,0.0005611853339223255,0.00034608390305791557,0.0005854580108364262,6.677707623479695e-05,0.005420126217583866,[0.0001583  0.00034608 0.00075664 0.00133316 0.00179364 0.00276159],62.716938822447105,62.0,36.12808901827182,1,164,[ 33.  62.  91. 112. 123. 139.]
2022058,2022-02-27,2022,2,1,0.00046448520693539075,0.0003024206204051557,0.00048375567065855483,6.677707623479695e-05,0.005275885965362675,[0.00014599 0.00030242 0.00060978 0.00104582 0.00140705 0.00241318],57.51318141461971,57.0,33.53143451437516,1,163,[ 30.  57.  83. 103. 114. 134.]
2022065,2022-03-06,2022,3,2,0.0004742553750427047,0.00031918274104621267,0.0004597349820506025,6.677707623479695e-05,0.004865790431142645,[0.00014998 0.00031918 0.00064358 0.00107441 0.00136961 0.0022256 ],58.906149437954596,59.0,33.382624398518644,1,160,[ 31.  59.  85. 104. 113. 131.]
2022072,2022-03-13,2022,3,2,0.0004029382793753267,0.00028653877508056605,0.0003603507764832124,6.677707623479695e-05,0.005275885965362675,[0.00014211 0.00028654 0.00056238 0.00084284 0.00107441 0.00173662],55.0268744961032,55.0,30.85984176990427,1,163,[ 29.   55.   80.   95.  104.  121.8]
2022079,2022-03-20,2022,3,2,0.00047498264541361913,0.00035554567493746266,0.0004193522191871316,6.677707623479695e-05,0.005876941937084154,[0.00017164 0.00035555 0.00064358 0.00096452 0.00122953 0.00191997],61.14482865560552,63.0,31.437456165915403,1,167,[ 36.    63.    85.   100.   109.   125.52]
2022086,2022-03-27,2022,3,2,0.0003824210824909835,0.0002642660662288421,0.00037124294018045506,6.677707623479695e-05,0.006909321476787905,[0.00013465 0.00026427 0.00050487 0.00082041 0.00107441 0.00174591],52.56438531587934,52.0,30.867720110150678,1,173,[ 27.  52.  76.  94. 104. 122.]
2022093,2022-04-03,2022,4,2,0.0007299528122547151,0.00047835398910909855,0.0007573982689988189,6.677707623479695e-05,0.004368148557683102,[0.00019642 0.00047835 0.00096452 0.00165422 0.00228645 0.00361659],71.23940149625935,74.0,38.395273810891936,1,156,[ 41.  74. 100. 120. 132. 149.]
2022100,2022-04-10,2022,4,2,0.00040343743213751504,0.00025038793588587333,0.0004286642025145087,6.677707623479695e-05,0.004028611610130368,[0.00013196 0.00025039 0.00053285 0.00088955 0.00116341 0.00198685],52.86158192090395,50.0,32.37350659022931,1,153,[ 26.25  50.    78.    97.   106.95 126.78]
2022107,2022-04-17,2022,4,2,0.0003544596205270761,0.00022477986187010584,0.00036739157499356714,6.677707623479695e-05,0.0029146566385597063,[0.00012087 0.00022478 0.00044117 0.00077732 0.00110378 0.00179364],48.701939058171746,46.0,31.300594661395028,1,141,[ 23.  46.  71.  92. 105. 123.]
2022114,2022-04-24,2022,4,2,0.0004914514792005297,0.00025723342482601144,0.0006329961938937285,6.677707623479695e-05,0.0062026803395049835,[0.00013106 0.00025723 0.00057776 0.00116496 0.0016102  0.00297362],55.668968919585595,51.0,36.16579755446284,1,169,[ 26.    51.    81.   107.   119.   141.74]
2022121,2022-05-01,2022,5,2,0.0006804120252707622,0.0004124410589632548,0.0008036819472191939,6.677707623479695e-05,0.005568309930770164,[0.00018611 0.00041244 0.00079857 0.00152564 0.0022256  0.0040889 ],68.45569620253164,68.5,36.80412199500646,1,165,[ 39.    68.5   93.   117.   131.   153.54]
2022128,2022-05-08,2022,5,2,0.0007315472312679156,0.00040687911668479677,0.0008418347677468512,6.677707623479695e-05,0.006909321476787905,[0.00017633 0.00040688 0.00093886 0.00179364 0.00262729 0.00402861],69.2374749498998,68.0,39.60036737998947,1,173,[ 37.    68.    99.   123.   137.15 153.  ]
2022135,2022-05-15,2022,5,2,0.0008275255129713177,0.0006435812752801322,0.0011898522715914329,7.24051403982037e-05,0.008123055116193332,[0.00020663 0.00064358 0.00110497 0.00133316 0.00152564 0.00534285],74.8913043478261,85.0,38.10182482270916,4,179,[ 42.75  85.   105.   112.   117.   155.15]
2022142,2022-05-22,2022,5,2,0.0014620725839941274,0.0015278580440486634,0.0013071129588324703,7.047829676137728e-05,0.0049988188634573615,[0.00022632 0.00152786 0.00194481 0.00350041 0.00396925 0.00475234],92.61764705882354,117.0,47.88774539659964,3,161,[ 46.25 117.   126.   147.4  152.4  159.02]
2022149,2022-05-29,2022,5,2,0.002892393673787505,0.0012976793686699736,0.005269972939681656,6.677707623479695e-05,0.02734320383481737,[0.00031918 0.00129768 0.00269691 0.00627144 0.00776133 0.0273432 ],105.41772151898734,111.0,52.40823386727514,1,224,[ 59.  111.  138.  169.4 177.3 224. ]
2022156,2022-06-05,2022,6,3,0.006079788319804376,0.006372258716007311,0.003914389005483817,7.641830489988815e-05,0.015105718944621501,[0.00261656 0.00637226 0.00834514 0.01217389 0.01319992 0.01431243],153.8783783783784,170.0,41.26665190601856,6,202,[137. 170. 180. 194. 197. 200.]
2022163,2022-06-12,2022,6,3,0.006870333783254377,0.006909321476787905,0.005438052229634408,6.677707623479695e-05,0.021449807549949466,[0.00133316 0.00690932 0.01035489 0.01431243 0.01775928 0.01978251],147.16413916146297,173.0,57.2988300994968,1,215,[112. 173. 188. 200. 208. 212.]
2022170,2022-06-19,2022,6,3,0.00758794361397414,0.008123055116193332,0.005533017137560271,6.677707623479695e-05,0.024546716116058534,[0.00174591 0.00812306 0.01184992 0.01470373 0.01637885 0.01874362],154.18119490695398,179.0,53.408736395385965,1,220,[122. 179. 193. 201. 205. 210.]
2022177,2022-06-26,2022,6,3,0.00876282788323273,0.007906884593269861,0.007535808896019095,6.677707623479695e-05,0.03129099693196857,[0.00096452 0.00790688 0.01594298 0.01824481 0.02032335 0.02661555],150.66848484848484,178.0,62.228794179037756,1,229,[100. 178. 204. 209. 213. 223.]
2022184,2022-07-03,2022,7,3,0.005875788820786293,0.005275885965362675,0.0045443202938238916,6.677707623479695e-05,0.022638695600632062,[0.00156735 0.00527589 0.00929586 0.01250672 0.01393155 0.0155187 ],145.98421290031575,163.0,49.98192928953037,1,217,[118. 163. 184. 195. 199. 203.]
2022191,2022-07-10,2022,7,3,0.010018893995027107,0.009048475191279258,0.00889683946362158,6.677707623479695e-05,0.056640541932636894,[0.00242967 0.00904848 0.01431243 0.02144981 0.0273432  0.04009549],162.05308464849355,183.0,54.91813004774203,1,251,[134.25 183.   200.   215.   224.   238.19]
2022198,2022-07-17,2022,7,3,0.007971457426074963,0.004368148557683102,0.009078304810288476,6.677707623479695e-05,0.05513322536354969,[0.00101799 0.00436815 0.01184992 0.02203624 0.02719767 0.03678776],144.8824165915239,156.0,58.94074806785624,1,250,[102.  156.  193.  216.  223.8 235. ]
2022205,2022-07-24,2022,7,3,0.0061122161081090445,0.0031603079234173324,0.0072525988377254505,6.677707623479695e-05,0.052237862751382015,[0.00110378 0.00316031 0.00857329 0.0155187  0.02203624 0.03392825],138.4037857719566,144.0,55.08003226459973,1,248,[105. 144. 181. 203. 216. 232.]
2022212,2022-07-31,2022,7,3,0.006485793227662036,0.0033354727736323755,0.008198931994803047,6.677707623479695e-05,0.05513322536354969,[0.00126315 0.00333547 0.00857329 0.01637885 0.02661555 0.03882678],141.09555699575142,146.0,52.97887735370586,1,250,[110. 146. 181. 205. 223. 237.]
2022219,2022-08-07,2022,8,3,0.00478500487924251,0.0031603079234173324,0.004893750320735073,6.677707623479695e-05,0.029647726798272152,[0.00107441 0.00316031 0.00690932 0.01217389 0.01470373 0.02144981],132.8726363034361,144.0,53.333843840370214,1,227,[104. 144. 173. 194. 201. 215.]
2022226,2022-08-14,2022,8,3,0.006245984069104932,0.003426663037657071,0.008363750205189478,6.677707623479695e-05,0.05977992970248461,[0.00110378 0.00342666 0.00709822 0.01637885 0.02454672 0.04097882],138.122243226213,147.0,54.03408219837093,1,253,[105. 147. 174. 205. 220. 239.]
2022233,2022-08-21,2022,8,3,0.006609741649562698,0.0028370918749717113,0.009552730570271215,6.677707623479695e-05,0.05366602146220756,[0.00096452 0.00283709 0.00709822 0.01874362 0.031291   0.04325013],136.66801978005756,140.0,55.300572123748125,1,249,[100. 140. 174. 210. 229. 241.]
2022240,2022-08-28,2022,8,3,0.004731757400820688,0.002166373826416068,0.005492419610393013,6.677707623479695e-05,0.03045828176842181,[0.00064358 0.00216637 0.00729228 0.01284865 0.01682664 0.02203624],125.9986295441431,130.0,57.3101301896731,1,228,[ 85. 130. 175. 196. 206. 216.]
2022247,2022-09-04,2022,9,4,0.004301639927353554,0.0026165642298072124,0.004569074457308207,6.677707623479695e-05,0.029647726798272152,[0.00044117 0.00261656 0.00690932 0.01153457 0.01319992 0.01682664],121.38694581280788,137.0,60.24854332218613,1,227,[ 71. 137. 173. 192. 197. 206.]
2022254,2022-09-11,2022,9,4,0.0038993643140959196,0.0028370918749717113,0.0034912407144070882,6.677707623479695e-05,0.01874361693655935,[0.0007169  0.00283709 0.00672545 0.00857329 0.01035489 0.01319992],125.97220596840258,140.0,53.38996811215264,1,210,[ 89. 140. 172. 181. 188. 197.]
2022261,2022-09-18,2022,9,4,0.0028336210884434276,0.0010458162845362108,0.0035651299553228276,6.677707623479695e-05,0.02389347957106892,[0.00025039 0.00104582 0.00499882 0.00769647 0.01007932 0.01510572],102.33647833241909,103.0,59.40815894747741,1,219,[ 50. 103. 161. 177. 187. 202.]
2022268,2022-09-25,2022,9,4,0.002275557208226652,0.0010179850498743426,0.002657381554941059,6.677707623479695e-05,0.01824481230988928,[0.00030242 0.00101799 0.00361659 0.00637226 0.00769647 0.01122761],100.65790511236693,102.0,53.61110349109459,1,209,[ 57. 102. 149. 170. 177. 191.]
2022275,2022-10-02,2022,10,4,0.004491996641689607,0.0017936404932533908,0.007470675085499117,6.677707623479695e-05,0.05977992970248461,[0.00039605 0.00179364 0.00486579 0.01184992 0.02032335 0.03882678],115.93225654696566,123.0,60.27840736155461,1,253,[ 67. 123. 160. 193. 213. 237.]
2022282,2022-10-09,2022,10,4,0.003249541982379075,0.0014070495771637387,0.004786981223196296,6.677707623479695e-05,0.04564733211318595,[0.00033687 0.00140705 0.00448757 0.00812306 0.01217389 0.02454672],108.25723308013997,114.0,57.72572364546973,1,243,[ 61. 114. 157. 179. 194. 220.]
2022289,2022-10-16,2022,10,4,0.00255198229054015,0.0011649610361989483,0.003112341076491041,6.677707623479695e-05,0.021449807549949466,[0.00029437 0.00116496 0.0039214  0.00729228 0.00904848 0.01217389],102.79826008699565,107.0,55.389095960983,1,215,[ 56. 107. 152. 175. 183. 194.]
2022296,2022-10-23,2022,10,4,0.0033755967186437164,0.0008204070807291614,0.0071037004090407085,6.677707623479695e-05,0.05977992970248461,[0.00024372 0.00082041 0.00283709 0.00834514 0.01728667 0.03779352],98.05844092806524,94.0,59.38163770943659,1,253,[ 49.  94. 140. 180. 207. 236.]
2022303,2022-10-30,2022,10,4,0.005728935473344206,0.0017936404932533908,0.00861439024131691,6.677707623479695e-05,0.056640541932636894,[0.00039605 0.00179364 0.00749165 0.01728667 0.02454672 0.03931508],120.58386801099908,123.0,64.85613972348537,1,251,[ 67.   123.   176.   207.   220.   237.46]
2022310,2022-11-06,2022,11,4,0.0005945999919479636,0.0002752021948537992,0.0007489198842903188,6.677707623479695e-05,0.005135484230830132,[0.00013465 0.0002752  0.00077732 0.00144552 0.00216637 0.00371686],60.259389671361504,53.5,39.37766571768796,1,162,[ 27.    53.5   92.   115.   130.   149.96]
2022317,2022-11-13,2022,11,4,0.0002903031360595527,0.00018115294552343463,0.00031239457877884215,6.677707623479695e-05,0.004610259803284842,[0.00010281 0.00018115 0.00035555 0.00062645 0.00084284 0.0016102 ],42.29714393796104,38.0,29.35160277351499,1,158,[ 17.  38.  63.  84.  95. 119.]
2022324,2022-11-20,2022,11,4,0.0002726779186843382,0.00018115294552343463,0.0002864755028766877,6.677707623479695e-05,0.014312430803509307,[0.00010281 0.00018115 0.00033687 0.00057776 0.00077732 0.00129768],41.18461773388985,38.0,28.201191590788202,1,200,[ 17.  38.  61.  81.  92. 111.]
2022331,2022-11-27,2022,11,4,0.00030406638245647504,0.0001861055822416004,0.00032538706779130513,6.677707623479695e-05,0.003715466928598598,[0.00010562 0.00018611 0.00036527 0.0007169  0.00091887 0.00140705],43.68882796435915,39.0,29.906564510099933,1,150,[ 18.   39.   64.   89.   98.2 114. ]
2022338,2022-12-04,2022,12,1,0.0003012053758060009,0.00019642076583367357,0.0002950847663637513,6.677707623479695e-05,0.006909321476787905,[0.00010851 0.00019642 0.00038551 0.00066118 0.00086588 0.00144552],44.40058509028548,41.0,29.241465048468772,1,173,[ 19.  41.  66.  86.  96. 115.]
2022345,2022-12-11,2022,12,1,0.0003854710853442003,0.00023723862594941727,0.0004804164170368991,6.677707623479695e-05,0.0062026803395049835,[0.00012418 0.00023724 0.00046562 0.00091387 0.00120047 0.00156735],50.708695652173915,48.0,32.09804833622021,1,169,[ 24.   48.   73.   98.  108.1 118. ]
2022352,2022-12-18,2022,12,1,0.00034559961832649004,0.00023092523805587757,0.0003559315512992995,6.677707623479695e-05,0.004138751965430195,[0.00012087 0.00023093 0.00044117 0.0007365  0.00096452 0.0016102 ],48.596199524940616,47.0,30.472812302024145,1,154,[ 23.  47.  71.  90. 100. 119.]
2022359,2022-12-25,2022,12,1,0.000341843836460516,0.00020454925085039717,0.00037155154977433285,6.677707623479695e-05,0.0022256014725742872,[0.00010851 0.00020455 0.00038551 0.00077732 0.00121481 0.00179364],46.41238095238095,42.5,31.89128017928918,1,131,[ 19.    42.5   66.    92.   108.55 123.  ]
2023001,2023-01-01,2023,1,1,0.0003893754629333524,0.00021604377297994442,0.00042189407554357684,6.677707623479695e-05,0.0024131782368785257,[0.00011929 0.00021604 0.00047835 0.00107441 0.00122953 0.00194447],49.83552631578947,44.5,33.87582667061763,1,134,[ 22.5   44.5   74.   104.   109.   125.98]
2023008,2023-01-08,2023,1,1,0.00034737983375697094,0.00022477986187010584,0.0003338141941893687,6.677707623479695e-05,0.0032467092624460787,[0.00011766 0.00022478 0.00045323 0.00079857 0.00105868 0.00144907],48.60287979966611,46.0,31.051425115821147,1,145,[ 22.    46.    72.    93.   103.45 115.09]
2023015,2023-01-15,2023,1,1,0.00034675999938775406,0.00021297537911518986,0.00037266625380972043,6.677707623479695e-05,0.003817046054913863,[0.00011148 0.00021298 0.000418   0.00079857 0.00107441 0.00183385],47.43277723258096,44.0,31.63940824839442,1,151,[ 20.    44.    69.    93.   104.   123.82]
2023022,2023-01-22,2023,1,1,0.00027893648177417283,0.00018115294552343463,0.0002645752374684535,6.677707623479695e-05,0.0029943419864698214,[0.00010281 0.00018115 0.00035555 0.00060978 0.00086588 0.00119681],41.78884677855983,38.0,28.957576368749212,1,142,[ 17.  38.  63.  83.  96. 108.]
2023029,2023-01-29,2023,1,1,0.0002688303400543503,0.00017163956294706596,0.0002764876107993072,6.677707623479695e-05,0.004028611610130368,[0.00010008 0.00017164 0.00031918 0.00057776 0.00079857 0.0013379 ],40.340684068406844,36.0,28.362595344107046,1,153,[ 16.    36.    59.    81.    93.   112.13]
2023036,2023-02-05,2023,2,1,0.00040700021076387166,0.00025038793588587333,0.0004539241912434965,6.677707623479695e-05,0.004138751965430195,[0.00012673 0.00025039 0.00050487 0.00091387 0.00129768 0.00216637],52.15181058495822,50.0,33.17501183678473,1,154,[ 24.75  50.    76.    98.   111.   130.  ]
2023043,2023-02-12,2023,2,1,0.00037260783108798153,0.0002437246189121554,0.0003896447363497232,6.677707623479695e-05,0.003616591023243861,[0.00012087 0.00024372 0.00047835 0.00079857 0.00104582 0.00204722],50.63599062133646,49.0,31.365269939345726,1,149,[ 23.   49.   74.   93.  103.  127.9]
2023050,2023-02-19,2023,2,1,0.0003692139171106684,0.00023723862594941727,0.0003545669737587713,6.677707623479695e-05,0.003426663037657071,[0.00012087 0.00023724 0.00049143 0.00084284 0.00110378 0.00165422],50.38321206743567,48.0,31.856557084165786,1,147,[ 23.  48.  75.  95. 105. 120.]
2023057,2023-02-26,2023,2,1,0.0003088147614404145,0.00020179081761101134,0.0003072961986112402,6.677707623479695e-05,0.0035203464008066207,[0.00010851 0.00020179 0.00038551 0.00069782 0.00091387 0.00152564],44.77940315974254,42.0,29.824911683502833,1,148,[ 19.  42.  66.  88.  98. 117.]
2023064,2023-03-05,2023,3,2,0.0003770246547135818,0.00023723862594941727,0.00038989765959628075,6.677707623479695e-05,0.005720544917298125,[0.00012087 0.00023724 0.00047835 0.00084284 0.00116496 0.00189306],50.50488041129573,48.0,32.135373177375214,1,166,[ 23.  48.  74.  95. 107. 125.]
2023071,2023-03-12,2023,3,2,0.00038568688816191076,0.00025723342482601144,0.00040070122828156883,6.677707623479695e-05,0.007696466794452358,[0.00013106 0.00025723 0.00050487 0.00086588 0.00113396 0.00174591],51.987380111055025,51.0,31.635131051722464,1,177,[ 26.  51.  76.  96. 106. 122.]
2023078,2023-03-19,2023,3,2,0.00031771594688320134,0.00021879802626908177,0.0002812845388767702,6.677707623479695e-05,0.004487571694164119,[0.00012087 0.0002188  0.000418   0.00069782 0.00088955 0.00129768],47.02991471306733,45.0,29.15299035272793,1,157,[ 23.  45.  69.  88.  97. 111.]
2023085,2023-03-26,2023,3,2,0.0003401849154383376,0.00022477986187010584,0.0003405318508499461,6.677707623479695e-05,0.004028611610130368,[0.00011766 0.00022478 0.00044117 0.0007365  0.00099089 0.00165422],47.97611105132896,46.0,30.62518467832746,1,153,[ 22.  46.  71.  90. 101. 120.]
2023092,2023-04-02,2023,4,2,0.0004953691046460355,0.00034608390305791557,0.0004536334316374219,6.677707623479695e-05,0.0047363021478686205,[0.00016263 0.00034608 0.00067925 0.00110378 0.00144552 0.00205261],61.11120280585929,62.0,33.19420713295321,1,159,[ 34.  62.  87. 105. 115. 128.]
2023099,2023-04-09,2023,4,2,0.0005899323765190397,0.00042943100759441867,0.0005526935525907861,6.677707623479695e-05,0.003715466928598598,[0.00017399 0.00042943 0.00079857 0.00131187 0.00169945 0.00277216],66.45485519591142,70.0,34.842149611420645,1,150,[ 36.5   70.    93.   111.4  121.   139.14]
2023106,2023-04-16,2023,4,2,0.0004155651019660169,0.0002789134129525243,0.0003943273960281464,6.677707623479695e-05,0.004251903506478243,[0.00013465 0.00027891 0.00057776 0.00093886 0.00122953 0.00180247],54.45434215430488,54.0,32.66818438378918,1,155,[ 27.    54.    81.    99.   109.   123.18]
2023113,2023-04-23,2023,4,2,0.0004225632037228158,0.00021297537911518986,0.0005968639609138842,6.677707623479695e-05,0.006909321476787905,[0.00011148 0.00021298 0.00046562 0.00099089 0.00140705 0.00312078],49.71611909650924,44.0,35.36029001273299,1,173,[ 20.    44.    73.   101.   114.   143.53]
2023120,2023-04-30,2023,4,2,0.0005293766022098542,0.0003368739275955696,0.0005733640572614541,6.677707623479695e-05,0.005876941937084154,[0.0001583  0.00033687 0.00069782 0.00119681 0.00152564 0.00279859],61.18732782369146,61.0,35.14688821591006,1,167,[ 33.    61.    88.   108.   117.   139.49]
2023127,2023-05-07,2023,5,2,0.0016748783653331035,0.001103782235093063,0.0016595790579510131,6.677707623479695e-05,0.008345135640006504,[0.00045323 0.00110378 0.00228645 0.00448757 0.00513548 0.00660453],100.43376623376624,105.0,41.84518656981035,1,180,[ 72.   105.   132.   157.   162.   171.32]
2023134,2023-05-14,2023,5,2,0.0010951191400246753,0.0006097831227133274,0.0012586740074909185,6.677707623479695e-05,0.008123055116193332,[0.00023093 0.00060978 0.00148504 0.00283709 0.00371547 0.00603761],81.6187134502924,83.0,43.477946289463446,1,179,[ 47.  83. 116. 140. 150. 168.]
2023141,2023-05-21,2023,5,2,0.0005278221939776776,0.0003024206204051557,0.0008800374439315223,6.677707623479695e-05,0.01824481230988928,[0.00014211 0.00030242 0.00060978 0.00104582 0.00141859 0.00469345],57.960458452722065,57.0,35.48878998896069,1,209,[ 29.    57.    83.   103.   114.3  158.66]
2023148,2023-05-28,2023,5,2,0.003445936947839135,0.003426663037657071,0.002493477995282906,7.047829676137728e-05,0.011849919498210883,[0.00113396 0.00342666 0.00513548 0.00674384 0.00769647 0.00994789],129.98235294117646,147.0,44.05930141891144,3,193,[106.   147.   162.   172.1  177.   186.51]
2023155,2023-06-04,2023,6,3,0.006648250557644597,0.008345135640006504,0.0037490765570847074,6.677707623479695e-05,0.01594297628170528,[0.00291466 0.00834514 0.00955    0.01035489 0.01092882 0.01250672],156.2869097429767,180.0,45.25450566428641,1,204,[141. 180. 185. 188. 190. 195.]
2023162,2023-06-11,2023,6,3,0.007038348887002499,0.008123055116193332,0.0032805646018542315,6.677707623479695e-05,0.016826639874000782,[0.00527589 0.00812306 0.00929586 0.01035489 0.01092882 0.01284865],162.56857142857143,179.0,39.88538415745491,1,206,[163. 179. 184. 188. 190. 196.]
2023169,2023-06-18,2023,6,3,0.005180766590251671,0.005275885965362675,0.0024491114764801903,6.860273023526938e-05,0.011849919498210883,[0.00402861 0.00527589 0.00672545 0.00834514 0.00929586 0.01035489],153.40107913669064,163.0,34.24014743947798,2,193,[153. 163. 172. 180. 184. 188.]
2023176,2023-06-25,2023,6,3,0.0031397380721802015,0.002546932293333868,0.0025001423232324884,6.677707623479695e-05,0.012506719222878195,[0.0010891  0.00254693 0.00467328 0.00690932 0.00790688 0.00974321],126.98442064264849,136.0,41.52536736842963,1,195,[104.5  136.   158.5  173.   178.   185.74]
2023183,2023-07-02,2023,7,3,0.003997221639835715,0.0011649610361989483,0.004974274978926231,6.677707623479695e-05,0.02661554723433558,[0.00040688 0.00116496 0.00690932 0.01122761 0.01431243 0.02032335],115.01740976645435,107.0,59.11246955100748,1,223,[ 68. 107. 173. 191. 200. 213.]
2023190,2023-07-09,2023,7,3,0.006482495827492552,0.004251903506478243,0.006198513563133382,6.677707623479695e-05,0.03678776469917318,[0.00116496 0.0042519  0.01122761 0.01510572 0.01817198 0.02325763],141.44125214408234,155.0,57.578795855964835,1,235,[107.   155.   191.   202.   208.85 218.  ]
2023197,2023-07-16,2023,7,3,0.008422819838692001,0.006909321476787905,0.007269307675104686,6.677707623479695e-05,0.052237862751382015,[0.00291466 0.00690932 0.01153457 0.01874362 0.0226387  0.03214648],160.34583444950442,173.0,47.92724732436092,1,248,[141. 173. 192. 210. 217. 230.]
2023204,2023-07-23,2023,7,3,0.006275110894994601,0.0049988188634573615,0.004525833838512535,6.677707623479695e-05,0.025907255011613735,[0.00299434 0.00499882 0.00880768 0.01217389 0.0155187  0.02032335],156.87223482699943,161.0,36.16777623719382,1,222,[142. 161. 182. 194. 203. 213.]
2023211,2023-07-30,2023,7,3,0.006288509914056922,0.005420126217583866,0.004833568535753632,6.677707623479695e-05,0.04097881541632086,[0.0026881  0.00542013 0.00880768 0.01250672 0.01594298 0.02144981],154.53018181818183,164.0,40.420317400471035,1,239,[138. 164. 182. 195. 204. 215.]
2023218,2023-08-06,2023,8,3,0.005897088915377438,0.005135484230830132,0.004359419956303788,6.677707623479695e-05,0.02661554723433558,[0.00241318 0.00513548 0.00834514 0.01184992 0.01470373 0.01874362],152.68375090965796,162.0,39.49362657706517,1,223,[134. 162. 180. 193. 201. 210.]
