date,mean_u10,mean_v10,mean_d2m,mean_t2m,mean_sp,mean_tp,mean_ssr,mean_str,mean_tcc,mean_mn2t,mean_mx2t
2009-01-31,3.226527190016162,1.112223228139262,262.8912791590537,266.1113940823463,99232.41557459677,0.003112844511207006,135076.5756048387,-172194.22964969758,0.7686856908182944,256.0704040527344,272.87054443359375
2009-02-28,2.77342013163226,1.3563620618411474,266.9693271092006,270.18844168526783,99398.84402901786,0.002532975121057125,214684.5025111607,-185404.82550920759,0.6736289262771606,257.5361022949219,278.69891357421875
2009-03-31,-0.11058698522467766,0.1105088943675641,269.1488972325479,273.32701553836944,99745.34753024194,0.00427180045744134,457414.92263104836,-199746.6730405746,0.5559371390169666,260.11370849609375,279.70037841796875
2009-04-30,0.37624235774079945,0.05089242110649745,275.3424591064453,280.196245320638,99080.93411458333,0.004892460440378591,667348.7677083333,-191425.29962565104,0.6227864151199659,272.5339660644531,289.2015380859375
2009-05-31,0.918195822546559,0.6025311317174665,282.02542901808215,287.7384633710307,99288.05695564517,0.003800854508077917,858294.2560483871,-265074.0675403226,0.6094169614295806,282.78857421875,293.6502990722656
2009-06-30,0.06973928262790044,-0.7434605653087298,287.4856760660807,292.74977111816406,98869.71145833333,0.0038100529385994416,850203.6552083333,-250901.43697916667,0.5980019226670266,286.767822265625,299.6950378417969
2009-07-31,1.9928961636558655,0.4021082900224193,288.331056656376,293.82899130544354,99020.52923387097,0.004311334459543507,822134.2258064516,-265420.99596774194,0.5209757060773911,290.74658203125,297.529052734375
2009-08-31,1.7004779731073687,0.8876531712951199,290.2086014286164,295.34310519310736,99268.99974798386,0.004500229628603829,716582.5987903225,-238788.9279233871,0.5200590741249823,289.01409912109375,300.2955627441406
2009-09-30,-0.7532364378372828,-0.3048317347963651,287.1903442382812,291.6553629557292,99551.13567708334,0.0031130297727802953,550268.8723958334,-245699.69166666668,0.5290977078179518,284.3384704589844,295.1976318359375
2009-10-31,1.0407284572720528,1.0220991995546125,279.1236316311744,283.38830861737654,99236.41381048386,0.004884402484399611,321916.8177923387,-195336.85357862903,0.7138868834703199,278.0658264160156,286.98822021484375
2009-11-30,0.5307316650946935,0.43716040514409543,277.1586120605469,281.06480204264324,99583.83776041666,0.0016238318795340726,284761.88645833335,-222908.37421875,0.5892908597985903,277.3148193359375,285.7821044921875
2009-12-31,2.678127069627085,1.2621305225597275,268.83226849955895,273.09207645539317,99342.69228830645,0.004881185524993273,186861.84425403227,-212865.65788810485,0.7955749380973077,267.2775573730469,280.3180847167969
2010-01-31,2.8641030423102842,-0.06834060242099146,266.21117081180694,269.17017684444306,99331.33014112903,0.0025700959232320864,156511.31628024194,-164162.12878024194,0.795508845198539,261.31121826171875,276.4590759277344
2010-02-28,2.1660781373668994,-0.9865377190123711,266.5683626447405,269.0614482334682,98967.28878348214,0.002197911611685171,185753.4361049107,-161689.6099330357,0.7130001932382584,263.6477966308594,272.6133728027344
